Profit,HH,Input,Score,ADX_Main,ADX_SMA,Dist_ADX,Dist_Step,H1,L1,O1,C1,V1,H2,L2,O2,C2,V2,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
1,2,0.998100173,0.486092038,-2.78159249,-18.99827288,4.383356701,1.600622945,100.0345125,99.6893874,100.0172563,99.72389991,222.6955848,100.0517688,99.87920621,99.89646247,100,100,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0
1,3,0.999884693,0.475152272,-4.969545631,-1.153070049,4.675748972,1.555094274,100.2076484,99.9480879,99.98269597,100.0346081,84.24347826,100.3114726,99.96539194,100.2941685,100,100,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,4,1.00074846,0.493935674,-1.212865262,7.484598998,5.09216817,1.78805661,100.155521,99.98271989,100,100.1209608,92.50468457,100.0691204,99.89631934,99.89631934,100,100,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0
1,5,1.000230017,0.493935943,-1.212811305,2.300172513,5.159913656,1.829941359,100.0862664,99.96549344,99.98274672,100.0345066,34.85086342,100.1552795,99.91373361,99.98274672,100,100,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0
0,6,0.999540916,0.487695077,-2.460984516,-4.590841272,4.947333972,1.880812952,100.1205442,99.94833821,100.0172206,99.9827794,98.6119144,100.0344412,99.86223523,99.86223523,100,100,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,7,1.000057435,0.489252861,-2.149427791,0.574349549,4.424583261,1.729841489,100.0172236,99.86221151,100,99.96555288,87.15542522,100.1377885,99.96555288,100.0344471,100,100,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0
0,8,1.001033592,0.483785834,-3.242833279,10.33591731,3.182668326,1.727757701,100.1033592,99.89664083,100,100.1033592,112.6295337,100.0344531,99.86218777,99.98277347,100,100,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0
0,9,1.002756245,0.490823564,-1.835287196,27.56244617,1.789500271,1.829582546,100.5694564,99.96548749,99.98274374,100.4486626,365.9995346,100.0862813,99.82743745,100.0862813,100,100,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
1,10,0.999311769,0.498624401,-0.275119857,-6.882312457,1.067038848,1.587465565,100.051573,99.70775314,99.98280901,99.84528107,83.57241526,100.085955,99.75932611,100.085955,100,100,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0
1,12,1.001030574,0.53291071,6.582141995,10.30573686,0.054705617,1.674673988,100.2750086,99.91405981,100.017188,100.1718804,92.67694464,100.1718804,99.70780337,99.70780337,100,100,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
0,13,0.999828826,0.489287093,-2.142581388,-1.711742554,0.732592651,1.802773498,100.0855725,99.84596954,100.0171145,99.96577101,71.60228898,100.068458,99.60636659,99.76039706,100,100,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,14,1.000857486,0.488511057,-2.297788658,8.574858515,0.325603962,1.490747087,100.3261243,99.91417782,100.0171644,100.1716444,86.16344507,100.3089598,99.94850669,100.274631,100,100,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
0,15,1.000738259,0.490869718,-1.826056354,7.382588449,1.498746839,1.935648621,100.3751066,99.88064791,99.9829497,100.1534527,99.50484392,100.2216539,99.53964194,99.55669224,100,100,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
1,17,1.00203666,0.555457267,11.09145341,20.36659878,3.087433358,2.125677507,100.5270316,99.98299898,100,100.3740224,154.9688183,100.034002,99.52397144,99.7449847,100,100,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
0,19,1,0.523768943,4.75378861,0,6.510621513,2.578637511,100.2187447,99.86538785,100.0168265,100.033653,86.77640096,100.0673061,99.51203096,99.74760222,100,100,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
0,20,1.001403469,0.499315048,-0.136990325,14.03469376,6.945471644,2.465523041,100.2696326,99.9157398,100,100.2022245,76.89026184,100.421301,99.96629592,100.1853724,100,100,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0
1,21,0.999437823,0.46880525,-6.238950051,-5.621767484,5.56143172,2.122848464,99.9831508,99.74726201,99.9831508,99.8483572,26.09978674,100.2021904,99.7809604,100.1853412,100,100,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1
0,21,1.001854349,0.499316975,-0.136605054,18.54349292,5.056840091,2.402826855,100.3543706,99.96625042,99.98312521,100.2868714,60.37054632,100.1349983,99.89875127,100.1349983,100,100,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1
1,22,0.998990409,0.502379027,0.475805307,-10.09591116,3.695333199,2.248610409,100.0168067,99.64705882,99.98319328,99.78151261,73.09788093,100.1008403,99.86554622,99.88235294,100,100,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
1,1,1.002404653,0.48942544,-2.114912055,24.04652723,2.216958781,2.69958159,100.3358522,99.96641478,99.98320739,100.3358522,95.51368327,100.1511335,99.79848866,99.83207389,100,100,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
1,2,1.00072577,0.495500121,-0.899975701,7.257704332,1.979966588,2.587447699,100.3017603,99.98323554,100,100.1676446,142.7892235,100.1844091,99.93294216,100.1676446,100,100,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0
0,2,1.00161695,0.495500121,-0.899975701,16.16950098,2.042089005,2.798931196,100.2343096,99.93305439,100,100.2175732,191.9348872,100.1338912,99.81589958,99.83263598,100,100,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0
