Profit,HH,Input,Score,ADX_Main,ADX_SMA,Dist_ADX,Dist_Step,H1,L1,O1,C1,V1,H2,L2,O2,C2,V2,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
0,22,1.000414476,0.502197609,0.439521781,4.144755589,1.198032948,-0.808669308,100.0077688,99.89900559,99.9922312,100.0077688,42.21802142,100.0155376,99.9300808,100.0155376,100,100,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,1.000621504,0.499727012,-0.054597696,6.215040398,1.549895302,-0.877329193,100.1087801,99.94560995,99.99222999,100.0777001,124.2957746,100.0543901,99.98445998,100.01554,100,100,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0
1,2,1.00106072,0.495851754,-0.829649121,10.60719737,0.706464274,-0.798573422,100.139719,99.89909183,99.99223783,100.1164325,373.9583333,100.0077622,99.90685399,99.99223783,100,100,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0
0,3,1.000206873,0.504652467,0.930493414,2.068733676,0.446618947,-0.931513224,100.0155063,99.8061715,100,99.9612343,36.21169916,100.0232594,99.78291208,99.87594976,100,100,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,21,0.998225933,0.506523288,1.304657571,-17.7406731,4.290213441,-1.129841618,100,99.71068887,100,99.72632731,83.67115291,100.070373,99.94526546,100,100,100,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1
1,22,1.000992582,0.497630733,-0.473853328,9.925817574,5.42420753,-1.023172068,100.1332497,99.95297069,99.99216178,100.1254115,28.55352219,100.1567644,99.89810315,99.96864712,100,100,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1
0,23,0.999399525,0.514359711,2.871942159,-6.004751586,6.512951493,-1.164576803,99.9921716,99.87474558,99.9843432,99.89040238,41.00087796,100.0078284,99.82777517,99.86691718,100,100,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,1,0.999556205,0.512220469,2.444093724,-4.437947058,7.04965549,-1.173705242,100.007829,99.8903938,100,99.92170986,34.10341034,100,99.67901041,99.71032647,100,100,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,1.000417656,0.502959806,0.591961287,4.176564254,6.842377698,-1.116242661,100.1096749,100,100,100.0783392,199.103139,100.0078339,99.96866432,99.99216608,100,100,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0
0,3,1.000052159,0.500114503,0.022900634,0.521593991,5.55911981,-1.072602097,100.0312916,99.92959399,100,99.99217711,95.1417004,100.0234687,99.90612532,99.93741688,100,100,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
